time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd,r_0
4.071,244.910246824482,-0.415589616673829,245.617399413601,0.630687591122903,-1.2,-0.01,-0.7,379
4.076,244.840807206746,-0.415589616673829,245.528778252862,0.630687591122903,-1.2,-0.01,-0.7,379
4.08,244.784954107678,-0.415589616673829,245.457608680533,0.630687591122903,-1.2,-0.01,-0.7,379
4.09,244.644195977235,-0.415589616673829,245.278626312794,0.630687591122903,-1.2,-0.01,-0.7,379
4.1,244.501970987905,-0.415589616673829,245.098134727377,0.630687591122903,-1.2,-0.01,-0.7,379
4.11,244.358511732444,-0.415589616673829,244.916137425794,0.630687591122903,-1.2,-0.01,-0.7,379
4.12,244.214089381936,-0.415589616673829,244.732637790016,0.630687591122903,-1.2,-0.01,-0.7,379
4.13,244.068989341895,-10.3413043458855,244.547639086723,-5.2791393911513,-1.2,-0.01,-0.7,379
4.14,243.923554105734,-10.3413043458855,244.361731137614,-5.2791393911513,-1.2,-0.01,-0.7,379
4.15,243.778765351296,-10.3413043458855,244.177251739798,-5.2791393911513,-1.2,-0.01,-0.7,379
4.16,243.636572504875,-10.3413043458855,243.997874939104,-5.2791393911513,-1.2,-0.01,-0.7,379
4.17,243.499551364026,-10.3413043458855,243.826833090752,-5.2791393911513,-1.2,-0.01,-0.7,379
4.18,243.370590973123,-10.3413043458855,243.666398078431,-5.2791393911513,-1.2,-0.01,-0.7,379
4.189,243.263875524297,-10.8791670793493,243.532415730322,-13.1757032979761,-1.2,-0.01,-0.7,379
4.19,243.252662732051,-10.8791670793493,243.518171060721,-13.1757032979761,-1.2,-0.01,-0.7,379
4.195,243.198745861793,-10.8791670793493,243.449164430406,-13.1757032979761,-1.2,-0.01,-0.7,379
4.2,243.148661973068,-10.8791670793493,243.383948977502,-13.1757032979761,-1.2,-0.01,-0.7,379
4.21,243.061333921472,-10.8791670793493,243.267317831015,-13.1757032979761,-1.2,-0.01,-0.7,379
4.22,242.993220459136,-10.8791670793493,243.173207860586,-13.1757032979761,-1.2,-0.01,-0.7,379
4.23,242.9466077724,-10.8791670793493,243.105899330547,-13.1757032979761,-1.2,-0.01,-0.7,379
4.24,242.92350061607,-10.8791670793493,243.068444446797,-13.1757032979761,-1.2,-0.01,-0.7,379
4.248,242.923103303701,-5.7799804659645,243.061434671562,-7.28463443730962,-1.2,-0.01,-0.7,379
4.25,242.925617727915,-5.7799804659645,243.062964193917,-7.28463443730962,-1.2,-0.01,-0.7,379
4.26,242.954339952866,-5.7799804659645,243.090040993229,-7.28463443730962,-1.2,-0.01,-0.7,379
4.27,243.010387737328,-5.7799804659645,243.147800835029,-7.28463443730962,-1.2,-0.01,-0.7,379
4.28,243.093774884897,-5.7799804659645,243.232701059122,-7.28463443730962,-1.2,-0.01,-0.7,379
4.29,243.204017151182,-5.7799804659645,243.341583740877,-7.28463443730962,-1.2,-0.01,-0.7,379
4.3,243.340308133323,-5.7799804659645,243.472297160154,-7.28463443730962,-1.2,-0.01,-0.7,379
4.307,243.450683515913,5.15437691059027,243.575937052597,5.02380107074473,-1.2,-0.01,-0.7,379
4.31,243.50165467413,5.15437691059027,243.623307318884,5.02380107074473,-1.2,-0.01,-0.7,379
4.32,243.686798618024,5.15437691059027,243.793118753386,5.02380107074473,-1.2,-0.01,-0.7,379
4.33,243.893532575148,5.15437691059027,243.977906001712,5.02380107074473,-1.2,-0.01,-0.7,379
4.34,244.118692957321,5.15437691059027,244.171111412086,5.02380107074473,-1.2,-0.01,-0.7,379
4.35,244.358582682676,5.15437691059027,244.366280706507,5.02380107074473,-1.2,-0.01,-0.7,379
4.36,244.6093021544,5.15437691059027,244.558410965866,5.02380107074473,-1.2,-0.01,-0.7,379
4.366,244.763318557847,16.0428347083361,244.670641861153,13.2203642585198,-1.2,-0.01,-0.7,379
4.37,244.866987608109,16.0428347083361,244.743812075555,13.2203642585198,-1.2,-0.01,-0.7,379
4.38,245.127738768926,16.0428347083361,244.919755779822,13.2203642585198,-1.2,-0.01,-0.7,379
4.39,245.386962215774,16.0428347083361,245.082302494507,13.2203642585198,-1.2,-0.01,-0.7,379
4.4,245.639472369855,16.0428347083361,245.225805799377,13.2203642585198,-1.2,-0.01,-0.7,379
4.41,245.879911924113,16.0428347083361,245.345241913409,13.2203642585198,-1.2,-0.01,-0.7,379
4.42,246.103058138142,16.0428347083361,245.436928392418,13.2203642585198,-1.2,-0.01,-0.7,379
4.425,246.206603071403,3.56116161303053,245.471504634329,4.5350154869562,-1.2,-0.01,-0.7,379
4.43,246.304032448277,3.56116161303053,245.498207194758,4.5350154869562,-1.2,-0.01,-0.7,379
4.44,246.478763974463,3.56116161303053,245.527878488049,4.5350154869562,-1.2,-0.01,-0.7,379
4.45,246.624883154902,3.56116161303053,245.527562652767,4.5350154869562,-1.2,-0.01,-0.7,379
4.46,246.741589778201,3.56116161303053,245.501271445894,4.5350154869562,-1.2,-0.01,-0.7,379
4.47,246.829203599987,3.56116161303053,245.453042097133,4.5350154869562,-1.2,-0.01,-0.7,379
4.48,246.888803342035,3.56116161303053,245.386043715735,4.5350154869562,-1.2,-0.01,-0.7,379
4.484,246.905136978846,0.753076706130371,245.354545206156,0.627376551480293,-1.2,-0.01,-0.7,379
4.49,246.921946595255,0.753076706130371,245.302694522732,0.627376551480293,-1.2,-0.01,-0.7,379
4.5,246.930547730468,0.753076706130371,245.205211102801,0.627376551480293,-1.2,-0.01,-0.7,379
4.51,246.916895078109,0.753076706130371,245.096573119359,0.627376551480293,-1.2,-0.01,-0.7,379
4.52,246.883484799532,0.753076706130371,244.980254205723,0.627376551480293,-1.2,-0.01,-0.7,379
4.53,246.832844434271,0.753076706130371,244.859054343362,0.627376551480293,-1.2,-0.01,-0.7,379
4.54,246.767408447137,0.753076706130371,244.734850916366,0.627376551480293,-1.2,-0.01,-0.7,379
4.543,246.745235815754,0.753076706130371,244.697201702777,-3.32850357562345,-1.2,-0.01,-0.7,379
4.55,246.689435978998,0.753076706130371,244.608928232036,-3.32850357562345,-1.2,-0.01,-0.7,379
4.56,246.600961823284,0.753076706130371,244.482580800159,-3.32850357562345,-1.2,-0.01,-0.7,379
4.57,246.503772665849,0.753076706130371,244.358071822017,-3.32850357562345,-1.2,-0.01,-0.7,379
4.58,246.399402098149,0.753076706130371,244.238337634855,-3.32850357562345,-1.2,-0.01,-0.7,379
4.59,246.289138755134,0.753076706130371,244.12574078665,-3.32850357562345,-1.2,-0.01,-0.7,379
4.6,246.174043188869,0.753076706130371,244.021812551752,-3.32850357562345,-1.2,-0.01,-0.7,379
4.602,246.150522763221,0.753076706130371,244.002158706454,-8.81648448950573,-1.2,-0.01,-0.7,379
4.61,246.054969984659,0.753076706130371,243.927577584423,-8.81648448950573,-1.2,-0.01,-0.7,379
4.62,245.932592474005,0.753076706130371,243.844253474445,-8.81648448950573,-1.2,-0.01,-0.7,379
4.63,245.807428091984,0.753076706130371,243.774456174341,-8.81648448950573,-1.2,-0.01,-0.7,379
4.64,245.679863020934,0.753076706130371,243.721777622413,-8.81648448950573,-1.2,-0.01,-0.7,379
4.65,245.550175201783,0.753076706130371,243.68914083656,-8.81648448950573,-1.2,-0.01,-0.7,379
4.66,245.418555166785,0.753076706130371,243.678450965823,-8.81648448950573,-1.2,-0.01,-0.7,379
4.661,245.405292077818,0.753076706130371,243.678636993092,-4.79741964354743,-1.2,-0.01,-0.7,379
4.666,245.338708605661,0.753076706130371,243.683122197501,-4.79741964354743,-1.2,-0.01,-0.7,379
4.67,245.28512441469,0.753076706130371,243.690976442704,-4.79741964354743,-1.2,-0.01,-0.7,379
4.68,245.149951244939,0.753076706130371,243.726995363019,-4.79741964354743,-1.2,-0.01,-0.7,379
4.69,245.013064123502,0.753076706130371,243.785123554345,-4.79741964354743,-1.2,-0.01,-0.7,379
4.7,244.874462722146,0.753076706130371,243.862803210104,-4.79741964354743,-1.2,-0.01,-0.7,379
4.71,244.734126855791,0.753076706130371,243.957758629015,-4.79741964354743,-1.2,-0.01,-0.7,379
4.72,244.592023557588,-4.57689349406164,244.06841388888,4.13239788154949,-1.2,-0.01,-0.7,379
4.73,244.448144927232,-4.57689349406164,244.193088771495,4.13239788154949,-1.2,-0.01,-0.7,379
4.74,244.302831194366,-4.57689349406164,244.328137511469,4.13239788154949,-1.2,-0.01,-0.7,379
4.75,244.156954264242,-4.57689349406164,244.467920885643,4.13239788154949,-1.2,-0.01,-0.7,379
4.76,244.011739034032,-4.57689349406164,244.607341125752,4.13239788154949,-1.2,-0.01,-0.7,379
4.77,243.868597978368,-4.57689349406164,244.742720377216,4.13239788154949,-1.2,-0.01,-0.7,379
4.779,243.742765547849,-10.8317878309795,244.85889222091,9.83450708094419,-1.2,-0.01,-0.7,379
4.78,243.729008336717,-10.8317878309795,244.871412149947,9.83450708094419,-1.2,-0.01,-0.7,379
4.785,243.661007499929,-10.8317878309795,244.932581120349,9.83450708094419,-1.2,-0.01,-0.7,379
4.79,243.594479503682,-10.8317878309795,244.991276794787,9.83450708094419,-1.2,-0.01,-0.7,379
4.8,243.466897992963,-10.8317878309795,245.099099706426,9.83450708094419,-1.2,-0.01,-0.7,379
4.81,243.348639893498,-10.8317878309795,245.190557247201,9.83450708094419,-1.2,-0.01,-0.7,379
4.82,243.242328751066,-10.8317878309795,245.262070065738,9.83450708094419,-1.2,-0.01,-0.7,379
4.83,243.150637111974,-10.8317878309795,245.311205334594,9.83450708094419,-1.2,-0.01,-0.7,379
4.838,243.089550864321,-9.2904494509302,245.333223114122,2.29935677144897,-1.2,-0.01,-0.7,379
4.84,243.076147487078,-9.2904494509302,245.336250062151,2.29935677144897,-1.2,-0.01,-0.7,379
4.85,243.02124206978,-9.2904494509302,245.336648348117,2.29935677144897,-1.2,-0.01,-0.7,379
4.86,242.987944306138,-9.2904494509302,245.314254856557,2.29935677144897,-1.2,-0.01,-0.7,379
4.87,242.977871263298,-9.2904494509302,245.272968477367,2.29935677144897,-1.2,-0.01,-0.7,379
4.88,242.992283165047,-9.2904494509302,245.216602159184,2.29935677144897,-1.2,-0.01,-0.7,379
4.89,243.032136832172,-9.2904494509302,245.148090654088,2.29935677144897,-1.2,-0.01,-0.7,379
4.897,243.075558017026,-1.72438014516848,245.094124498405,0.625196680552441,-1.2,-0.01,-0.7,379
4.9,243.098135942646,-1.72438014516848,245.069642851254,0.625196680552441,-1.2,-0.01,-0.7,379
4.91,243.190652871149,-1.72438014516848,244.983048636568,0.625196680552441,-1.2,-0.01,-0.7,379
4.92,243.309247695675,-1.72438014516848,244.890206387533,0.625196680552441,-1.2,-0.01,-0.7,379
4.93,243.452665679124,-1.72438014516848,244.793064536636,0.625196680552441,-1.2,-0.01,-0.7,379
4.94,243.619136187573,-1.72438014516848,244.693146375623,0.625196680552441,-1.2,-0.01,-0.7,379
4.95,243.806611105621,-1.72438014516848,244.591474553565,0.625196680552441,-1.2,-0.01,-0.7,379
4.956,243.928284740153,9.58087004918766,244.529932871572,-5.5159514989768,-1.2,-0.01,-0.7,379
4.96,244.012940915303,9.58087004918766,244.488749550227,-5.5159514989768,-1.2,-0.01,-0.7,379
4.97,244.235757050354,9.58087004918766,244.386056485927,-5.5159514989768,-1.2,-0.01,-0.7,379
4.98,244.471770044347,9.58087004918766,244.286138246684,-5.5159514989768,-1.2,-0.01,-0.7,379
4.99,244.716862650993,9.58087004918766,244.1929370853,-5.5159514989768,-1.2,-0.01,-0.7,379
5,244.966525001534,9.58087004918766,244.109758875541,-5.5159514989768,-1.2,-0.01,-0.7,379
5.01,245.21618290461,9.58087004918766,244.038825943416,-5.5159514989768,-1.2,-0.01,-0.7,379
5.015,245.339621826095,13.4644651287338,244.008446359335,-6.75207313914328,-1.2,-0.01,-0.7,379
5.02,245.461427788165,13.4644651287338,243.981655187994,-6.75207313914328,-1.2,-0.01,-0.7,379
5.03,245.698062068116,13.4644651287338,243.939386432377,-6.75207313914328,-1.2,-0.01,-0.7,379
5.04,245.921926552085,13.4644651287338,243.913230018155,-6.75207313914328,-1.2,-0.01,-0.7,379
5.05,246.128989958097,13.4644651287338,243.904444900348,-6.75207313914328,-1.2,-0.01,-0.7,379
5.06,246.315496298377,13.4644651287338,243.913994954272,-6.75207313914328,-1.2,-0.01,-0.7,379
5.07,246.478054023705,13.4644651287338,243.942497166425,-6.75207313914328,-1.2,-0.01,-0.7,379
5.074,246.535689103665,0.749199333939264,243.959298477917,-1.20761795969236,-1.2,-0.01,-0.7,379
5.08,246.613689844545,0.749199333939264,243.990350371266,-1.20761795969236,-1.2,-0.01,-0.7,379
5.09,246.720283690449,0.749199333939264,244.057138505,-1.20761795969236,-1.2,-0.01,-0.7,379
5.1,246.797356311606,0.749199333939264,244.140525346355,-1.20761795969236,-1.2,-0.01,-0.7,379
5.11,246.845813225234,0.749199333939264,244.236746364426,-1.20761795969236,-1.2,-0.01,-0.7,379
5.12,246.867478551241,0.749199333939264,244.342501909249,-1.20761795969236,-1.2,-0.01,-0.7,379
5.13,246.864731454647,0.749199333939264,244.455504091413,-1.20761795969236,-1.2,-0.01,-0.7,379
5.133,246.859540739111,0.749199333939264,244.490567492846,6.3155930043564,-1.2,-0.01,-0.7,379
5.14,246.840229210277,0.749199333939264,244.574116208252,6.3155930043564,-1.2,-0.01,-0.7,379
5.15,246.796702096271,0.749199333939264,244.696727882447,6.3155930043564,-1.2,-0.01,-0.7,379
5.16,246.736807098244,0.749199333939264,244.819978111825,6.3155930043564,-1.2,-0.01,-0.7,379
5.17,246.663029600878,0.749199333939264,244.938842802926,6.3155930043564,-1.2,-0.01,-0.7,379
5.18,246.577622849416,0.749199333939264,245.048972798414,6.3155930043564,-1.2,-0.01,-0.7,379
5.19,246.482576614167,0.749199333939264,245.147356470258,6.3155930043564,-1.2,-0.01,-0.7,379
5.192,246.462566478007,0.749199333939264,245.165435642457,6.6675342368801,-1.2,-0.01,-0.7,379
5.2,246.379607584297,0.749199333939264,245.231854956175,6.6675342368801,-1.2,-0.01,-0.7,379
5.21,246.270165284823,0.749199333939264,245.300983595513,6.6675342368801,-1.2,-0.01,-0.7,379
5.22,246.155448412866,0.749199333939264,245.35360479348,6.6675342368801,-1.2,-0.01,-0.7,379
5.23,246.036427665919,0.749199333939264,245.388817767053,6.6675342368801,-1.2,-0.01,-0.7,379
5.24,245.913871949892,0.749199333939264,245.405982170044,6.6675342368801,-1.2,-0.01,-0.7,379
5.25,245.788375722886,0.749199333939264,245.404680092567,6.6675342368801,-1.2,-0.01,-0.7,379
5.251,245.775682715871,0.749199333939264,245.403524017192,0.623419745221426,-1.2,-0.01,-0.7,379
5.256,245.711857808331,0.749199333939264,245.394918073428,0.623419745221426,-1.2,-0.01,-0.7,379
5.26,245.660385858757,0.749199333939264,245.384642638152,0.623419745221426,-1.2,-0.01,-0.7,379
5.27,245.530226940381,0.749199333939264,245.34628790935,0.623419745221426,-1.2,-0.01,-0.7,379
5.28,245.398124314665,0.749199333939264,245.291879153585,0.623419745221426,-1.2,-0.01,-0.7,379
5.29,245.264224538684,0.749199333939264,245.225175315846,0.623419745221426,-1.2,-0.01,-0.7,379
5.3,245.128613094164,0.749199333939264,245.149638435716,0.623419745221426,-1.2,-0.01,-0.7,379
5.31,244.991329404761,0.635923150720608,245.067819416529,0.623419745221426,-1.2,-0.01,-0.7,379
5.32,244.852379993567,0.635923150720608,244.981581969755,0.623419745221426,-1.2,-0.01,-0.7,379
5.33,244.7117554025,0.635923150720608,244.892219363496,0.623419745221426,-1.2,-0.01,-0.7,379
5.34,244.569442099483,0.635923150720608,244.800627806981,0.623419745221426,-1.2,-0.01,-0.7,379
5.35,244.425424909306,0.635923150720608,244.707417052973,0.623419745221426,-1.2,-0.01,-0.7,379
5.36,244.279688216218,0.635923150720608,244.613000512225,0.623419745221426,-1.2,-0.01,-0.7,379
5.369,244.147042431226,-10.2913189570387,244.527226048847,-5.55309146746879,-1.2,-0.01,-0.7,379
5.37,244.132216821133,-10.2913189570387,244.517654610613,-5.55309146746879,-1.2,-0.01,-0.7,379
5.375,244.057834959217,-10.2913189570387,244.469846926969,-5.55309146746879,-1.2,-0.01,-0.7,379
5.38,243.983092893221,-10.2913189570387,244.422179200674,-5.55309146746879,-1.2,-0.01,-0.7,379
5.39,243.833203732974,-10.2913189570387,244.329129045474,-5.55309146746879,-1.2,-0.01,-0.7,379
5.4,243.68450529834,-10.2913189570387,244.242362640649,-5.55309146746879,-1.2,-0.01,-0.7,379
5.41,243.539635993057,-10.2913189570387,244.165188889392,-5.55309146746879,-1.2,-0.01,-0.7,379
5.42,243.401583449257,-10.2913189570387,244.099875619794,-5.55309146746879,-1.2,-0.01,-0.7,379
5.428,243.298127522614,-11.3654277966292,244.057244959239,-6.08421206617961,-1.2,-0.01,-0.7,379
5.43,243.273438018127,-11.3654277966292,244.047991970471,-6.08421206617961,-1.2,-0.01,-0.7,379
5.44,243.158231051788,-11.3654277966292,244.010638883678,-6.08421206617961,-1.2,-0.01,-0.7,379
5.45,243.058890387054,-11.3654277966292,243.988746851859,-6.08421206617961,-1.2,-0.01,-0.7,379
5.46,242.978183494059,-11.3654277966292,243.983126756896,-6.08421206617961,-1.2,-0.01,-0.7,379
5.47,242.918641390116,-11.3654277966292,243.994368415123,-6.08421206617961,-1.2,-0.01,-0.7,379
5.48,242.882515412754,-11.3654277966292,244.022846646993,-6.08421206617961,-1.2,-0.01,-0.7,379
5.487,242.872218688784,-6.85880636050523,244.053168606046,-0.561976602085592,-1.2,-0.01,-0.7,379
5.49,242.871760413037,-6.85880636050523,244.068797718275,-0.561976602085592,-1.2,-0.01,-0.7,379
5.5,242.887963108965,-6.85880636050523,244.131722690708,-0.561976602085592,-1.2,-0.01,-0.7,379
5.51,242.932047139546,-6.85880636050523,244.209257029307,-0.561976602085592,-1.2,-0.01,-0.7,379
5.52,243.004275091589,-6.85880636050523,244.297635129385,-0.561976602085592,-1.2,-0.01,-0.7,379
5.53,243.104436745466,-6.85880636050523,244.393575799119,-0.561976602085592,-1.2,-0.01,-0.7,379
5.54,243.232004980299,-6.85880636050523,244.494815289765,-0.561976602085592,-1.2,-0.01,-0.7,379
5.546,243.321405805871,4.06145712193089,244.557404456509,6.0733705431874,-1.2,-0.01,-0.7,379
5.55,243.386255867872,4.06145712193089,244.599738031636,6.0733705431874,-1.2,-0.01,-0.7,379
5.56,243.56612628276,4.06145712193089,244.706778453218,6.0733705431874,-1.2,-0.01,-0.7,379
5.57,243.769526323459,4.06145712193089,244.812797390394,6.0733705431874,-1.2,-0.01,-0.7,379
5.58,243.993423183948,4.06145712193089,244.913209437401,6.0733705431874,-1.2,-0.01,-0.7,379
5.59,244.234259176587,4.06145712193089,245.004125366786,6.0733705431874,-1.2,-0.01,-0.7,379
5.6,244.488273201304,4.06145712193089,245.082899068042,6.0733705431874,-1.2,-0.01,-0.7,379
5.605,244.619050042305,15.6840802341229,245.117125173176,5.87289838806137,-1.2,-0.01,-0.7,379
5.61,244.751729744642,15.6840802341229,245.147662283784,5.87289838806137,-1.2,-0.01,-0.7,379
5.62,245.020758865109,15.6840802341229,245.197168827922,5.87289838806137,-1.2,-0.01,-0.7,379
5.63,245.290668010359,15.6840802341229,245.230635736782,5.87289838806137,-1.2,-0.01,-0.7,379
5.64,245.556134679341,15.6840802341229,245.247619633652,5.87289838806137,-1.2,-0.01,-0.7,379
5.65,245.811647281598,15.6840802341229,245.247856604386,5.87289838806137,-1.2,-0.01,-0.7,379
5.66,246.051823670475,15.6840802341229,245.231188273553,5.87289838806137,-1.2,-0.01,-0.7,379
5.664,246.142456440064,5.26496160732049,245.219767792903,0.621764821223105,-1.2,-0.01,-0.7,379
5.67,246.271633301329,5.26496160732049,245.197533417785,0.621764821223105,-1.2,-0.01,-0.7,379
5.68,246.466876643253,5.26496160732049,245.147387326716,0.621764821223105,-1.2,-0.01,-0.7,379
5.69,246.634906724131,5.26496160732049,245.082862157949,0.621764821223105,-1.2,-0.01,-0.7,379
5.7,246.774453432394,5.26496160732049,245.007358899797,0.621764821223105,-1.2,-0.01,-0.7,379
5.71,246.885252336062,5.26496160732049,244.923961211075,0.621764821223105,-1.2,-0.01,-0.7,379
5.72,246.967744338692,5.26496160732049,244.834912335087,0.621764821223105,-1.2,-0.01,-0.7,379
5.723,246.987099072787,0.745216346537645,244.807344361304,-1.89516681110032,-1.2,-0.01,-0.7,379
5.73,247.022844304725,0.745216346537645,244.741844357272,-1.89516681110032,-1.2,-0.01,-0.7,379
5.74,247.051937468494,0.745216346537645,244.646197970016,-1.89516681110032,-1.2,-0.01,-0.7,379
5.75,247.057001592074,0.745216346537645,244.549901439664,-1.89516681110032,-1.2,-0.01,-0.7,379
5.76,247.040398773971,0.745216346537645,244.455215352787,-1.89516681110032,-1.2,-0.01,-0.7,379
5.77,247.004651117634,0.745216346537645,244.363957312394,-1.89516681110032,-1.2,-0.01,-0.7,379
5.78,246.952277355612,0.745216346537645,244.277339248809,-1.89516681110032,-1.2,-0.01,-0.7,379
5.782,246.940021835869,0.745216346537645,244.260645878542,-6.75182697665952,-1.2,-0.01,-0.7,379
5.79,246.885679381468,0.745216346537645,244.196188063108,-6.75182697665952,-1.2,-0.01,-0.7,379
5.8,246.807068790482,0.745216346537645,244.121561080037,-6.75182697665952,-1.2,-0.01,-0.7,379
5.81,246.718424553578,0.745216346537645,244.055813215469,-6.75182697665952,-1.2,-0.01,-0.7,379
5.82,246.621474436081,0.745216346537645,244.002219693239,-6.75182697665952,-1.2,-0.01,-0.7,379
5.83,246.517693637185,0.745216346537645,243.963475362871,-6.75182697665952,-1.2,-0.01,-0.7,379
5.84,246.408315452546,0.745216346537645,243.941354467969,-6.75182697665952,-1.2,-0.01,-0.7,379
5.841,246.397110474308,0.745216346537645,243.940101675048,-4.45372987559906,-1.2,-0.01,-0.7,379
5.846,246.340430523397,0.745216346537645,243.936579343428,-4.45372987559906,-1.2,-0.01,-0.7,379
5.85,246.294349742417,0.745216346537645,243.937051437717,-4.45372987559906,-1.2,-0.01,-0.7,379
5.86,246.176605938074,0.745216346537645,243.951032040749,-4.45372987559906,-1.2,-0.01,-0.7,379
5.87,246.055718101164,0.745216346537645,243.982697493533,-4.45372987559906,-1.2,-0.01,-0.7,379
5.88,245.932170263785,0.745216346537645,244.03069911758,-4.45372987559906,-1.2,-0.01,-0.7,379
5.89,245.806320779979,0.745216346537645,244.093812054778,-4.45372987559906,-1.2,-0.01,-0.7,379
5.9,245.67842488341,0.745216346537645,244.171183288295,2.36765580027705,-1.2,-0.01,-0.7,379
5.91,245.548654971767,0.745216346537645,244.261578497934,2.36765580027705,-1.2,-0.01,-0.7,379
5.92,245.417118393478,0.745216346537645,244.361914959192,2.36765580027705,-1.2,-0.01,-0.7,379
5.93,245.283872696827,0.745216346537645,244.467538448809,2.36765580027705,-1.2,-0.01,-0.7,379
5.94,245.148938430372,0.745216346537645,244.574406021822,2.36765580027705,-1.2,-0.01,-0.7,379
5.95,245.0123096682,0.745216346537645,244.679712629296,2.36765580027705,-1.2,-0.01,-0.7,379
5.959,244.887875472987,-0.719624084342221,244.771482797537,7.46807751791804,-1.2,-0.01,-0.7,379
5.96,244.87396248502,-0.719624084342221,244.781461561068,7.46807751791804,-1.2,-0.01,-0.7,379
5.965,244.804134946641,-0.719624084342221,244.830472780905,7.46807751791804,-1.2,-0.01,-0.7,379
5.97,244.73387454696,-0.719624084342221,244.877936726936,7.46807751791804,-1.2,-0.01,-0.7,379
5.98,244.592125061323,-0.719624084342221,244.966321800959,7.46807751791804,-1.2,-0.01,-0.7,379
