time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd
0.69,233.641479085445,30.9270890536677,242.730407203814,45,-2.2,-0.001,-0.7
0.7,234.327726330426,24.4965574346447,244.073062117852,45,-2.2,-0.001,-0.7
0.71,234.902805960965,17.9798958549857,245.304396370572,45,-2.2,-0.001,-0.7
0.72,235.370250728142,11.4737353605385,246.424385288103,-0.0618874331751369,-2.2,-0.001,-0.7
0.73,235.735041042063,5.09036793285557,247.433523747157,-0.0618874331751369,-2.2,-0.001,-0.7
0.74,236.003730421768,-1.04567205622084,248.334273628991,-0.0618874331751369,-2.2,-0.001,-0.7
0.75,236.184509344945,-6.80177937146602,249.131819344396,-0.0618874331751369,-2.2,-0.001,-0.7
0.76,236.287190201251,-12.0428337495123,249.833130991943,-0.0618874331751369,-2.2,-0.001,-0.7
0.77,236.32309522527,-16.6382378547824,250.445956445018,-0.0618874331751369,-2.2,-0.001,-0.7
0.78,236.304836035534,-20.4699898557396,250.978602265462,-0.0618874331751369,-2.2,-0.001,-0.7
0.79,236.245986159523,-23.4408948401606,251.439916659656,-0.0618874331751369,-2.2,-0.001,-0.7
0.8,236.16066366856,-25.4817753175559,251.839271847799,-0.0618874331751369,-2.2,-0.001,-0.7
0.81,236.063055779487,-26.5565794181422,252.186606741182,-0.0618874331751369,-2.2,-0.001,-0.7
0.82,235.966926966483,-26.6646173387944,252.492291232855,-0.0618874331751369,-2.2,-0.001,-0.7
0.83,235.885153950434,-25.8397029439129,252.766554951013,-0.0618874331751369,-2.2,-0.001,-0.7
0.84,235.829324335214,-24.1465814929905,253.018566440617,-0.0618874331751369,-2.2,-0.001,-0.7
0.85,235.80942260893,-21.6755049051599,253.255740248669,-0.0618874331751369,-2.2,-0.001,-0.7
0.86,235.833611515063,-18.5360368669955,253.483620277036,-0.0618874331751369,-2.2,-0.001,-0.7
0.87,235.908102653023,-14.8510914709862,253.706131923443,-0.0618874331751369,-2.2,-0.001,-0.7
0.88,236.037100837153,-10.7518925546527,253.925956609811,-0.0618874331751369,-2.2,-0.001,-0.7
0.89,236.222803627754,-6.37411271053436,254.144893037194,-0.0618874331751369,-2.2,-0.001,-0.7
0.9,236.465440019163,-1.85504719863005,254.364137315063,-0.0618874331751369,-2.2,-0.001,-0.7
0.91,236.763338606081,2.66859947719467,254.584480489377,-0.0618874331751369,-2.2,-0.001,-0.7
0.92,237.113023121247,7.06283972850633,254.806441853607,-0.0618874331751369,-2.2,-0.001,-0.7
0.93,237.509339631705,11.1988987974573,255.030357971787,2.12995815226345,-2.2,-0.001,-0.7
0.94,237.945623104562,14.9563370502848,255.256169478938,16.308492374699,-2.2,-0.001,-0.7
0.95,238.413910616114,18.2267840589675,255.482287341729,16.8274002608244,-2.2,-0.001,-0.7
0.96,238.905204293995,20.917998373691,255.703984753424,17.0057089276762,-2.2,-0.001,-0.7
0.97,239.409780209798,22.9577636110615,255.913665244103,16.6258296378608,-2.2,-0.001,-0.7
0.98,239.917531648534,24.2970500197196,256.102968639442,15.6159105373635,-2.2,-0.001,-0.7
0.99,240.418328526853,24.9119356121029,256.264543769715,14.0304091327019,-2.2,-0.001,-0.7
1,240.902371004349,24.8039776263693,256.393173568366,12.0072347939369,-2.2,-0.001,-0.7
1.01,241.360515527896,23.9990001413161,256.486168675651,9.71741006128756,-2.2,-0.001,-0.7
1.02,241.784555563194,22.544539798478,256.543070237092,7.31606046346069,-2.2,-0.001,-0.7
1.03,242.167445947496,20.5063928711598,256.565307602106,4.93850448638468,-2.2,-0.001,-0.7
1.04,242.503467347039,17.9647844126353,256.555985117957,2.70882121102069,-2.2,-0.001,-0.7
1.05,242.788333877564,15.0106264515798,256.519623623348,0.73611058908099,-2.2,-0.001,-0.7
1.06,243.019251199893,11.7421790705772,256.461726278211,-0.89875818487161,-2.2,-0.001,-0.7
1.07,243.194933797096,8.2622311428012,256.388210236377,-2.15378798551991,-2.2,-0.001,-0.7
1.08,243.315588961193,4.6757347843084,256.304885159259,-3.02372215376257,-2.2,-0.001,-0.7
1.09,243.382872156243,1.08770351594228,256.21709026739,-3.52974533698238,-2.2,-0.001,-0.7
1.1,243.399815050296,-2.39885923320385,256.129461611256,-3.71088014812144,-2.2,-0.001,-0.7
