time_s,ball_grey,servo_grey,ball_black,servo_black,Kp,Ki,Kd
3.9,244.992768245312,0.00155614416860336,255.253590526228,0.0810661007024257,-1,0,-0.45
3.91,244.992958426472,0.00151657868542523,255.249828766969,0.0805496002924467,-1,0,-0.45
3.92,244.993143626803,0.00147764169190641,255.246137996929,0.080053345121879,-1,0,-0.45
3.93,244.993323968174,0.00143932987532461,255.242517099539,0.0795767170177764,-1,0,-0.45
3.94,244.993499569899,0.00140164749441868,255.238964969401,0.0791191131826247,-1,0,-0.45
3.95,244.993670548926,0.0013646051558565,255.235480512369,0.0786799459114072,-1,0,-0.45
3.96,244.993837020005,0.00132821856445291,255.232062645629,0.0782586423342447,-1,0,-0.45
3.97,244.993999095815,0.00129250727206892,255.22871029777,0.0778546441348204,-1,0,-0.45
3.98,244.994156887068,0.00125749346247532,255.225422408847,0.0774674072856069,-1,0,-0.45
3.99,244.994310502584,0.00122320077883826,255.222197930432,0.0770964017760354,-1,0,-0.45
4,244.994460049337,0.00118965322940326,255.219035825669,0.0767411113449411,-1,0,-0.45
4.01,244.994605632486,0.00115687418411895,255.215935069312,0.0764010332114224,-1,0,-0.45
4.02,244.994747355377,0.00112488546213242,255.212894647757,0.0760756778117106,-1,0,-0.45
4.03,244.994885319533,0.00109370655576426,255.209913559078,0.0757645685320625,-1,0,-0.45
4.04,244.995019624629,0.00106335395906867,255.206990813043,0.075467241446998,-1,0,-0.45
4.05,244.995150368455,0.00103384063370994,255.20412543113,0.0751832450627576,-1,0,-0.45
4.06,244.995277646871,0.0010051755958212,255.201316446542,0.0749121400562075,-1,0,-0.45
4.07,244.995401553757,0.000977363637190484,255.198562904204,0.0746534990193455,-1,0,-0.45
4.08,244.995522180962,0.000950405164246719,255.19586386077,0.0744069062086768,-1,0,-0.45
4.09,244.995639618249,0.000924296157535422,255.193218384607,0.0741719572901306,-1,0,-0.45
4.1,244.995753953248,0.000899028232112296,255.190625555792,0.0739482590982423,-1,0,-0.45
4.11,244.995865271413,0.00087458880497559,255.188084466087,0.073735429387576,-1,0,-0.45
4.12,244.995973655976,0.000850961341740335,255.185594218924,0.0735330965920274,-1,0,-0.45
4.13,244.996079187927,0.000828125686780469,255.183153929373,0.0733408995820332,-1,0,-0.45
4.14,244.996181945981,0.000806058439309353,255.180762724114,0.0731584874350778,-1,0,-0.45
4.15,244.996282006577,0.00078473339581789,255.178419741398,0.0729855192019571,-1,0,-0.45
4.16,244.996379443869,0.000764122015681417,255.176124131013,0.072821663671133,-1,0,-0.45
4.17,244.99647432974,0.00074419391020806,255.173875054233,0.0726665991511176,-1,0,-0.45
4.18,244.996566733818,0.000724917341045828,255.171671683777,0.0725200132422664,-1,0,-0.45
4.19,244.996656723512,0.000706259726598273,255.169513203752,0.072381602617788,-1,0,-0.45
4.2,244.996744364047,0.000688188115873429,255.167398809601,0.0722510728126886,-1,0,-0.45
4.21,244.996829718516,0.00067066965627313,255.165327708044,0.0721281380015435,-1,0,-0.45
4.22,244.996912847941,0.000653672026231868,255.163299117017,0.0720125207999141,-1,0,-0.45
4.23,244.996993811329,0.000637163827803742,255.161312265605,0.0719039520510936,-1,0,-0.45
4.24,244.997072665756,0.000621114931618725,255.159366393975,0.0718021706264532,-1,0,-0.45
4.25,244.99714946643,0.000605496788694,255.157460753307,0.0717069232295255,-1,0,-0.45
4.26,244.997224266783,0.000590282674267045,255.155594605717,0.0716179641958359,-1,0,-0.45
4.27,244.997297118546,0.000575447886887793,255.153767224187,0.0715350553044287,-1,0,-0.45
4.28,244.997368071837,0.000560969901727117,255.151977892478,0.0714579655894153,-1,0,-0.45
4.29,244.997437175241,0.000546828453508463,255.150225905058,0.0713864711557318,-1,0,-0.45
4.3,244.997504475901,0.000533005594576317,255.148510567013,0.071320354996372,-1,0,-0.45
4.31,244.997570019592,0.000519485675255083,255.146831193965,0.0712594068153629,-1,0,-0.45
4.32,244.997633850803,0.000506255314121579,255.145187111985,0.0712034228590694,-1,0,-0.45
4.33,244.997696012814,0.000493303296565333,255.143577657501,0.0711522057340217,-1,0,-0.45
4.34,244.997756547763,0.000480620462894934,255.142002177213,0.0711055642539107,-1,0,-0.45
4.35,244.997815496715,0.000468199555768754,255.140460027997,0.0710633132630723,-1,0,-0.45
4.36,244.997872899722,0.000456035043157554,255.138950576812,0.0710252734854734,-1,0,-0.45
4.37,244.997928795879,0.000444122928172472,255.137473200606,0.0709912713633671,-1,0,-0.45
4.38,244.997983223371,0.000432460539059373,255.136027286222,0.070961138904805,-1,0,-0.45
4.39,244.998036219522,0.000421046317342239,255.134612230294,0.0709347135312996,-1,0,-0.45
4.4,244.998087820828,0.000409879598976047,255.133227439155,0.0709118379373066,-1,0,-0.45
4.41,244.998138062993,0.000398960401554453,255.131872328738,0.0708923599343607,-1,0,-0.45
4.42,244.998186980954,0.000388289212594419,255.130546324468,0.0708761323254224,-1,0,-0.45
4.43,244.998234608907,0.000377866790813687,255.12924886117,0.0708630127563184,-1,0,-0.45
4.44,244.998280980322,0.000367693984713783,255.127979382961,0.0708528635832163,-1,0,-0.45
4.45,244.998326127958,0.000357771557190788,255.126737343152,0.0708455517458889,-1,0,-0.45
4.46,244.998370083873,0.000348100045158659,255.125522204141,0.0708409486352923,-1,0,-0.45
4.47,244.998412879432,0.000338679618437295,255.124333437311,0.0708389299682312,-1,0,-0.45
4.48,244.998454545314,0.000329509981099692,255.123170522928,0.0708393756681609,-1,0,-0.45
4.49,244.998495111509,0.000320590278363436,255.122032950032,0.0708421697416657,-1,0,-0.45
4.5,244.998534607324,0.000311919036647661,255.120920216339,0.0708472001637393,-1,0,-0.45
4.51,244.998573061385,0.000303494117957862,255.119831828131,0.0708543587653584,-1,0,-0.45
4.52,244.998610501631,0.000295312696778069,255.118767300153,0.0708635411196529,-1,0,-0.45
4.53,244.998646955319,0.00028737126260129,255.117726155507,0.0708746464343609,-1,0,-0.45
4.54,244.998682449021,0.000279665631666182,255.116707925549,0.0708875774442949,-1,0,-0.45
4.55,244.998717008629,0.00027219097987089,255.115712149783,0.0709022403128178,-1,0,-0.45
4.56,244.998750659352,0.000264941884239431,255.114738375756,0.0709185445256851,-1,0,-0.45
4.57,244.998783425722,0.000257912391418845,255.113786158952,0.0709364027978827,-1,0,-0.45
4.58,244.9988153316,0.000251096071934884,255.112855062692,0.0709557309729396,-1,0,-0.45
4.59,244.998846400176,0.000244486105629024,255.111944658023,0.0709764479313995,-1,0,-0.45
4.6,244.998876653984,0.00023807535839628,255.11105452362,0.0709984755035605,-1,0,-0.45
4.61,244.998906114907,0.000231856463074138,255.11018424568,0.0710217383760031,-1,0,-0.45
4.62,244.99893480419,0.000225821909765528,255.109333417818,0.0710461640062468,-1,0,-0.45
4.63,244.99896274245,0.000219964122237597,255.108501640964,0.0710716825390413,-1,0,-0.45
4.64,244.998989949691,0.000214275543584134,255.107688523263,0.0710982267270587,-1,0,-0.45
4.65,244.999016445322,0.000208748709098847,255.106893679971,0.0711257318455434,-1,0,-0.45
4.66,244.999042248169,0.000203376319120732,255.106116733355,0.0711541356203888,-1,0,-0.45
4.67,244.999067376498,0.000198151302669227,255.10535731259,0.0711833781477644,-1,0,-0.45
4.68,244.999091848028,0.000193066870338067,255.10461505366,0.0712134018245926,-1,0,-0.45
4.69,244.999115679953,0.000188116565340052,255.10388959926,0.0712441512719146,-1,0,-0.45
4.7,244.99913888896,0.000183294299574777,255.103180598695,0.0712755732718044,-1,0,-0.45
4.71,244.999161491252,0.000178594387449515,255.102487707782,0.0713076166907449,-1,0,-0.45
4.72,244.999183502563,0.000174011560403663,255.101810588753,0.0713402324230395,-1,0,-0.45
4.73,244.999204938181,0.000169540985240181,255.101148910156,0.0713733733194906,-1,0,-0.45
4.74,244.999225812966,0.000165178261511321,255.100502346764,0.071406994127073,-1,0,-0.45
4.75,244.999246141367,0.000160919422341996,255.099870579474,0.0714410514281377,-1,0,-0.45
4.76,244.999265937444,0.00015676092178298,255.099253295216,0.0714755035829449,-1,0,-0.45
4.77,244.999285214883,0.000152699616251026,255.098650186856,0.071510310669142,-1,0,-0.45
4.78,244.99930398701,0.000148732737329756,255.098060953108,0.0715454344284859,-1,0,-0.45
4.79,244.999322266811,0.000144857870139976,255.097485298436,0.0715808382118718,-1,0,-0.45
4.8,244.999340066944,0.000141072916505908,255.096922932968,0.0716164869238293,-1,0,-0.45
4.81,244.999357399751,0.000137376063520325,255.096373572403,0.0716523469756981,-1,0,-0.45
4.82,244.999374277272,0.000133765740656616,255.095836937921,0.0716883862318975,-1,0,-0.45
4.83,244.999390711258,0.00013024059134638,255.095312756096,0.0717245739648713,-1,0,-0.45
4.84,244.999406713174,0.000126799424066364,255.094800758807,0.0717608808044185,-1,0,-0.45
4.85,244.999422294218,0.000123441183035264,255.094300683153,0.0717972786944203,-1,0,-0.45
4.86,244.99943746532,0.000120164910214286,255.093812271363,0.0718337408478926,-1,0,-0.45
4.87,244.999452237154,0.000116969710205709,255.093335270719,0.0718702417042887,-1,0,-0.45
4.88,244.999466620145,0.000113854718136977,255.092869433461,0.071906756887699,-1,0,-0.45
4.89,244.99948062447,0.000110819073228199,255.092414516716,0.0719432631620971,-1,0,-0.45
4.9,244.999494260066,0.000107861891649422,255.091970282405,0.0719797383978871,-1,0,-0.45
4.91,244.999507536635,0.000104982245204623,255.091536497168,0.0720161615329853,-1,0,-0.45
4.92,244.999520463646,0.000102179147290839,255.091112932285,0.0720525125309446,-1,0,-0.45
4.93,244.999533050339,9.94515306160914e-05,255.090699363591,0.07208877234774,-1,0,-0.45
4.94,244.999545305728,9.679824526639e-05,255.090295571402,0.0721249228982982,-1,0,-0.45
4.95,244.999557238605,9.42180462004785e-05,255.089901340437,0.0721609470187726,-1,0,-0.45
4.96,244.999568857539,9.17095934767188e-05,255.089516459741,0.0721968284388762,-1,0,-0.45
4.97,244.999580170885,8.92714511167123e-05,255.089140722611,0.0722325517448038,-1,0,-0.45
4.98,244.999591186781,8.69020911124727e-05,255.088773926518,0.0722681023508767,-1,0,-0.45
4.99,244.999601913153,8.45998974625775e-05,255.088415873039,0.0723034664695771,-1,0,-0.45
5,244.999612357719,8.2363172850829e-05,255.088066367779,0.0723386310786506,-1,0,-0.45
5.01,244.999622527989,8.01901571776495e-05,255.087725220303,0.0723735839008267,-1,0,-0.45
5.02,244.999632431273,7.80790255134589e-05,255.087392244066,0.0724083133677037,-1,0,-0.45
5.03,244.999642074678,7.60279160090342e-05,255.087067256338,0.0724428086000725,-1,0,-0.45
5.04,244.999651465118,7.40349282750776e-05,255.086750078143,0.0724770593762966,-1,0,-0.45
5.05,244.999660609314,7.20981517190554e-05,255.086440534186,0.0725110561145638,-1,0,-0.45
5.06,244.9996695138,7.02156669660511e-05,255.086138452787,0.0725447898405785,-1,0,-0.45
5.07,244.999678184926,6.83855681416018e-05,255.085843665817,0.0725782521703874,-1,0,-0.45
5.08,244.999686628862,6.66059724778815e-05,255.085556008632,0.0726114352838462,-1,0,-0.45
5.09,244.999694851604,6.48750326490778e-05,255.085275320007,0.0726443319080656,-1,0,-0.45
5.1,244.999702858981,6.31909492767347e-05,255.085001442079,0.0726769352901621,-1,0,-0.45
5.11,244.999710656655,6.15519809912332e-05,255.084734220277,0.072709239177328,-1,0,-0.45
5.12,244.999718250129,5.99564506842471e-05,255.084473503266,0.0727412378017786,-1,0,-0.45
5.13,244.999725644751,5.84027544050585e-05,255.084219142888,0.0727729258575491,-1,0,-0.45
5.14,244.999732845721,5.6889369034259e-05,255.083970994096,0.0728042984820545,-1,0,-0.45
5.15,244.999739858094,5.54148534774655e-05,255.083728914904,0.072835351241168,-1,0,-0.45
5.16,244.999746686784,5.39778523887046e-05,255.083492766321,0.0728660801061094,-1,0,-0.45
5.17,244.999753336574,5.25770972501569e-05,255.083262412302,0.0728964814415745,-1,0,-0.45
5.18,244.999759812114,5.12114073671972e-05,255.083037719687,0.0729265519883027,-1,0,-0.45
5.19,244.99976611793,4.98796881629268e-05,255.082818558147,0.0729562888452058,-1,0,-0.45
5.2,244.99977225843,4.85809241013217e-05,255.082604800132,0.0729856894575389,-1,0,-0.45
5.21,244.999778237903,4.73141818133684e-05,255.082396320816,0.073014751599487,-1,0,-0.45
5.22,244.999784060527,4.60786014286952e-05,255.082192998045,0.0730434733588366,-1,0,-0.45
5.23,244.999789730372,4.48733915447802e-05,255.081994712286,0.0730718531290228,-1,0,-0.45
5.24,244.999795251403,4.36978239974959e-05,255.081801346575,0.0730998895864444,-1,0,-0.45
5.25,244.999800627487,4.25512258175383e-05,255.081612786469,0.0731275816880268,-1,0,-0.45
5.26,244.999805862388,4.14329761611093e-05,255.081428919994,0.0731549286515188,-1,0,-0.45
5.27,244.999810959782,4.0342495253738e-05,255.081249637602,0.0731819299456054,-1,0,-0.45
5.28,244.999815923249,3.92792408661128e-05,255.081074832117,0.0732085852782516,-1,0,-0.45
5.29,244.99982075628,3.82426994178832e-05,255.080904398692,0.0732348945871591,-1,0,-0.45
5.3,244.999825462282,3.72323820556676e-05,255.080738234765,0.0732608580271117,-1,0,-0.45
5.31,244.999830044577,3.62478153590334e-05,255.080576240008,0.0732864759580712,-1,0,-0.45
5.32,244.999834506402,3.5288540942706e-05,255.080418316289,0.0733117489392326,-1,0,-0.45
5.33,244.999838850917,3.43541058498473e-05,255.080264367625,0.0733366777160994,-1,0,-0.45
5.34,244.999843081203,3.34440579195002e-05,255.080114300137,0.0733612632121491,-1,0,-0.45
5.35,244.999847200263,3.25579488560254e-05,255.079968022015,0.0733855065186622,-1,0,-0.45
5.36,244.999851211025,3.16953216383847e-05,255.079825443469,0.0734094088917912,-1,0,-0.45
5.37,244.999855116344,3.08557172274997e-05,255.079686476692,0.0734329717334957,-1,0,-0.45
5.38,244.999858919003,3.00386643914444e-05,255.07955103582,0.0734561965925592,-1,0,-0.45
5.39,244.999862621714,2.92436849633795e-05,255.079419036893,0.0734790851534511,-1,0,-0.45
5.4,244.999866227118,2.84702900330448e-05,255.079290397813,0.0735016392297329,-1,0,-0.45
5.41,244.999869737789,2.77179838690278e-05,255.079165038312,0.0735238607542498,-1,0,-0.45
5.42,244.999873156234,2.6986258745868e-05,255.079042879909,0.0735457517751853,-1,0,-0.45
5.43,244.999876484894,2.62745974737332e-05,255.078923845877,0.0735673144489225,-1,0,-0.45
5.44,244.999879726146,2.55824798784844e-05,255.078807861207,0.0735885510322593,-1,0,-0.45
5.45,244.999882882303,2.49093789364027e-05,255.078694852569,0.0736094638778581,-1,0,-0.45
5.46,244.999885955617,2.4254763332013e-05,255.078584748283,0.0736300554238482,-1,0,-0.45
5.47,244.99988894828,2.36181013519883e-05,255.078477478281,0.0736503281970328,-1,0,-0.45
5.48,244.999891862423,2.29988635282919e-05,255.078372974075,0.0736702847973166,-1,0,-0.45
5.49,244.999894700121,2.23965213876936e-05,255.078271168724,0.0736899278982149,-1,0,-0.45
5.5,244.999897463391,2.18105526812478e-05,255.0781719968,0.0737092602428787,-1,0,-0.45
5.51,244.999900154196,2.12404440844719e-05,255.078075394362,0.0737282846315849,-1,0,-0.45
5.52,244.999902774446,2.06856900035666e-05,255.077981298918,0.0737470039292705,-1,0,-0.45
5.53,244.999905325998,2.01458004767143e-05,255.077889649399,0.0737654210464597,-1,0,-0.45
5.54,244.999907810656,1.96202935285352e-05,255.077800386128,0.0737835389492147,-1,0,-0.45
5.55,244.999910230179,1.91087056293805e-05,255.077713450791,0.0738013606425056,-1,0,-0.45
5.56,244.999912586275,1.86105892794259e-05,255.077628786408,0.0738188891774032,-1,0,-0.45
5.57,244.999914880606,1.81255131224156e-05,255.077546337305,0.0738361276368379,-1,0,-0.45
5.58,244.99991711479,1.76530646456307e-05,255.077466049084,0.0738530791386721,-1,0,-0.45
5.59,244.9999192904,1.71928502936701e-05,255.0773878686,0.0738697468329121,-1,0,-0.45
5.6,244.999921408967,1.67444929388629e-05,255.077311743932,0.0738861338916197,-1,0,-0.45
5.61,244.999923471982,1.63076358035161e-05,255.077237624358,0.0739022435135723,-1,0,-0.45
5.62,244.999925480894,1.58819438240717e-05,255.077165460327,0.0739180789139197,-1,0,-0.45
5.63,244.999927437116,1.54670932488462e-05,255.077095203435,0.073933643329866,-1,0,-0.45
5.64,244.999929342022,1.50627858204207e-05,255.077026806404,0.0739489400061188,-1,0,-0.45
5.65,244.99993119695,1.46687331721239e-05,255.076960223052,0.0739639722040979,-1,0,-0.45
5.66,244.999933003205,1.42846656956425e-05,255.076895408273,0.0739787431935781,-1,0,-0.45
5.67,244.999934762055,1.39103311198613e-05,255.076832318011,0.0739932562472915,-1,0,-0.45
5.68,244.999936474739,1.35454851886169e-05,255.076770909242,0.0740075146476897,-1,0,-0.45
5.69,244.99993814246,1.31899004145402e-05,255.076711139947,0.0740215216721369,-1,0,-0.45
5.7,244.999939766392,1.28433593147308e-05,255.076652969092,0.0740352806057273,-1,0,-0.45
5.71,244.99994134768,1.25056540127859e-05,255.076596356606,0.0740487947234953,-1,0,-0.45
5.72,244.999942887439,1.21765845051428e-05,255.07654126336,0.0740620673027763,-1,0,-0.45
5.73,244.999944386755,1.18559607926682e-05,255.076487651148,0.0740751016101628,-1,0,-0.45
5.74,244.999945846686,1.15435971963521e-05,255.076435482665,0.0740879009082391,-1,0,-0.45
5.75,244.999947268265,1.12393143751901e-05,255.076384721486,0.0741004684472272,-1,0,-0.45
5.76,244.999948652497,1.09429361430116e-05,255.076335332051,0.074112807467344,-1,0,-0.45
5.77,244.999950000362,1.06542927369405e-05,255.076287279641,0.0741249211964147,-1,0,-0.45
5.78,244.999951312815,1.03732123761814e-05,255.076240530363,0.0741368128478541,-1,0,-0.45
5.79,244.999952590788,1.00995296179475e-05,255.076195051129,0.0741484856229419,-1,0,-0.45
5.8,244.999953835185,9.83307950264254e-06,255.076150809642,0.0741599427004757,-1,0,-0.45
5.81,244.999955046892,9.5736954790445e-06,255.076107774372,0.0741711872475152,-1,0,-0.45
5.82,244.999956226769,9.32121511709852e-06,255.076065914547,0.0741822224098314,-1,0,-0.45
5.83,244.999957375653,9.07547678252851e-06,255.076025200129,0.0741930513116813,-1,0,-0.45
5.84,244.999958494364,8.83631491888189e-06,255.075985601801,0.0742036770585627,-1,0,-0.45
5.85,244.999959583694,8.60356959719534e-06,255.075947090952,0.0742141027351694,-1,0,-0.45
5.86,244.99996064442,8.3770779610869e-06,255.075909639658,0.0742243314010409,-1,0,-0.45
5.87,244.999961677295,8.15667985421086e-06,255.075873220667,0.0742343660930089,-1,0,-0.45
5.88,244.999962683054,7.94221310229755e-06,255.075837807388,0.0742442098241156,-1,0,-0.45
5.89,244.999963662412,7.73352044802872e-06,255.07580337387,0.0742538655828468,-1,0,-0.45
5.9,244.999964616065,7.53044224665866e-06,255.075769894793,0.0742633363313702,-1,0,-0.45
5.91,244.99996554469,7.33282467990737e-06,255.07573734545,0.0742726250040562,-1,0,-0.45
5.92,244.999966448947,7.14051114414447e-06,255.075705701734,0.074281734512823,-1,0,-0.45
5.93,244.999967329478,6.95335174327822e-06,255.075674940125,0.0742906677359087,-1,0,-0.45
5.94,244.999968186906,6.77119598435378e-06,255.075645037678,0.0742994275302352,-1,0,-0.45
5.95,244.999969021841,6.59389837665083e-06,255.075615972005,0.0743080167208063,-1,0,-0.45
5.96,244.999969834873,6.42131499262255e-06,255.075587721268,0.074316438104546,-1,0,-0.45
5.97,244.999970626578,6.25330909542831e-06,255.075560264163,0.0743246944479665,-1,0,-0.45
5.98,244.999971397516,6.08974380611237e-06,255.075533579909,0.0743327884902954,-1,0,-0.45
5.99,244.999972148233,5.93048898167653e-06,255.075507648236,0.074340722941713,-1,0,-0.45
6,244.999972879259,5.77541646862371e-06,255.075482449372,0.0743485004792035,-1,0,-0.45
6.01,244.99997359111,5.62440308726832e-06,255.075457964032,0.0743561237517269,-1,0,-0.45
6.02,244.999974284289,5.47733236544235e-06,255.075434173409,0.0743635953766103,-1,0,-0.45
6.03,244.999974959284,5.3340897636651e-06,255.07541105916,0.074370917943952,-1,0,-0.45
6.04,244.999975616573,5.19456563097328e-06,255.075388603396,0.074378094009603,-1,0,-0.45
6.05,244.999976256618,5.05865560285263e-06,255.075366788672,0.0743851260973827,-1,0,-0.45
6.06,244.999976879871,4.92625969172688e-06,255.075345597977,0.0743920167055024,-1,0,-0.45
6.07,244.999977486772,4.79728134905658e-06,255.075325014723,0.0743987682950546,-1,0,-0.45
6.08,244.999978077747,4.67162649897603e-06,255.075305022736,0.0744053833020075,-1,0,-0.45
6.09,244.999978653213,4.54921038795019e-06,255.075285606244,0.0744118641248406,-1,0,-0.45
6.1,244.999979213577,4.42994496552104e-06,255.075266749872,0.0744182131369656,-1,0,-0.45
6.11,244.999979759233,4.31375212883775e-06,255.075248438629,0.0744244326760963,-1,0,-0.45
6.12,244.999980290566,4.20055241079404e-06,255.075230657899,0.0744305250505874,-1,0,-0.45
6.13,244.999980807951,4.09027040859705e-06,255.075213393435,0.0744364925395757,-1,0,-0.45
6.14,244.999981311753,3.98283640379151e-06,255.075196631347,0.0744423373880921,-1,0,-0.45
6.15,244.999981802327,3.87817885894084e-06,255.075180358096,0.0744480618114096,-1,0,-0.45
6.16,244.999982280021,3.77623112513038e-06,255.075164560485,0.0744536679944474,-1,0,-0.45
6.17,244.999982745171,3.67692913982909e-06,255.07514922565,0.074459158092651,-1,0,-0.45
6.18,244.999983198107,3.58020906787758e-06,255.075134341054,0.0744645342278431,-1,0,-0.45
6.19,244.999983639148,3.48601011523763e-06,255.075119894477,0.0744697984946186,-1,0,-0.45
6.2,244.999984068607,3.39427086260044e-06,255.075105874009,0.0744749529539774,-1,0,-0.45
6.21,244.999984486788,3.30493466549382e-06,255.075092268044,0.0744799996387542,-1,0,-0.45
6.22,244.999984893987,3.21794340152376e-06,255.075079065273,0.074484940552793,-1,0,-0.45
6.23,244.999985290493,3.13324022726981e-06,255.075066254673,0.0744897776689584,-1,0,-0.45
6.24,244.999985676586,3.05076977724676e-06,255.075053825504,0.0744945129298742,-1,0,-0.45
6.25,244.99998605254,2.97047836284073e-06,255.075041767303,0.0744991482488331,-1,0,-0.45
6.26,244.999986418622,2.89231155647975e-06,255.075030069873,0.0745036855134913,-1,0,-0.45
6.27,244.999986775091,2.81621825592884e-06,255.07501872328,0.0745081265767169,-1,0,-0.45
6.28,244.999987122201,2.7421430672806e-06,255.075007717844,0.0745124732669922,-1,0,-0.45
6.29,244.999987460198,2.67003812837207e-06,255.074997044139,0.0745167273834966,-1,0,-0.45
6.3,244.999987789321,2.59985034745145e-06,255.074986692977,0.0745208906964478,-1,0,-0.45
6.31,244.999988109803,2.53152927598324e-06,255.074976655411,0.0745249649488926,-1,0,-0.45
6.32,244.999988421873,2.46502730760797e-06,255.074966922725,0.0745289518534378,-1,0,-0.45
6.33,244.999988725752,2.40029464748688e-06,255.074957486429,0.0745328531008056,-1,0,-0.45
6.34,244.999989021655,2.337285934573e-06,255.074948338253,0.0745366703477828,-1,0,-0.45
6.35,244.999989309792,2.27595131718684e-06,255.074939470144,0.0745404052285608,-1,0,-0.45
6.36,244.999989590367,2.21624563323557e-06,255.074930874257,0.0745440593507567,-1,0,-0.45
6.37,244.999989863579,2.15812471537928e-06,255.074922542954,0.0745476342927702,-1,0,-0.45
6.38,244.999990129622,2.1015442257524e-06,255.074914468794,0.0745511316103489,-1,0,-0.45
6.39,244.999990388684,2.04646107704242e-06,255.074906644534,0.0745545528303353,-1,0,-0.45
6.4,244.999990640948,1.99283357460469e-06,255.074899063119,0.0745578994535378,-1,0,-0.45
6.41,244.999990886593,1.94062025116205e-06,255.074891717681,0.0745611729603865,-1,0,-0.45
6.42,244.999991125793,1.88978259529927e-06,255.074884601531,0.0745643748011275,-1,0,-0.45
6.43,244.999991358716,1.84028129979219e-06,255.074877708159,0.0745675064042075,-1,0,-0.45
6.44,244.999991585528,1.79207765427167e-06,255.074871031225,0.0745705691718683,-1,0,-0.45
6.45,244.99999180639,1.74513758111082e-06,255.074864564556,0.0745735644835861,-1,0,-0.45
6.46,244.999992021456,1.69942529737475e-06,255.074858302146,0.0745764936944511,-1,0,-0.45
6.47,244.999992230878,1.65490729386895e-06,255.074852238146,0.0745793581349119,-1,0,-0.45
6.48,244.999992434806,1.61154986244521e-06,255.074846366863,0.0745821591145273,-1,0,-0.45
6.49,244.999992633382,1.56932179606903e-06,255.074840682755,0.0745848979193511,-1,0,-0.45
6.5,244.999992826748,1.52819191612271e-06,255.07483518043,0.0745875758106536,-1,0,-0.45
6.51,244.999993015039,1.48813307987457e-06,255.074829854639,0.0745901940289286,-1,0,-0.45
6.52,244.999993198388,1.44911450661256e-06,255.074824700273,0.0745927537928424,-1,0,-0.45
6.53,244.999993376926,1.41110831464192e-06,255.07481971236,0.0745952562982382,-1,0,-0.45
6.54,244.999993550777,1.37409097078506e-06,255.074814886064,0.0745977027224285,-1,0,-0.45
6.55,244.999993720065,1.33803430912865e-06,255.074810216676,0.0746000942168905,-1,0,-0.45
6.56,244.99999388491,1.30291596178672e-06,255.074805699616,0.0746024319168726,-1,0,-0.45
6.57,244.999994045427,1.26870909866754e-06,255.074801330427,0.0746047169316739,-1,0,-0.45
6.58,244.999994201731,1.23539285823441e-06,255.074797104773,0.0746069503570084,-1,0,-0.45
6.59,244.999994353931,1.20294339467379e-06,255.074793018436,0.0746091332615606,-1,0,-0.45
6.6,244.999994502136,1.17134041488453e-06,255.074789067311,0.0746112667007708,-1,0,-0.45
6.61,244.999994646449,1.14056209099558e-06,255.074785247407,0.0746133517048406,-1,0,-0.45
6.62,244.999994786974,1.11058770357899e-06,255.074781554839,0.0746153892900736,-1,0,-0.45
6.63,244.999994923809,1.08139772692097e-06,255.074777985831,0.0746173804496095,-1,0,-0.45
6.64,244.999995057052,1.05297129948627e-06,255.074774536708,0.0746193261610131,-1,0,-0.45
6.65,244.999995186796,1.02529148193765e-06,255.074771203896,0.0746212273810158,-1,0,-0.45
6.66,244.999995313134,9.98337554847361e-07,255.074767983921,0.0746230850506606,-1,0,-0.45
6.67,244.999995436155,9.72092834672485e-07,255.074764873403,0.0746249000914645,-1,0,-0.45
6.68,244.999995555946,9.46539586266341e-07,255.074761869055,0.0746266734080905,-1,0,-0.45
6.69,244.999995672592,9.2165905130024e-07,255.074758967682,0.0746284058885181,-1,0,-0.45
6.7,244.999995786175,8.97434091484793e-07,255.074756166176,0.0746300984042705,-1,0,-0.45
6.71,244.999995896777,8.7384927383038e-07,255.074753461516,0.0746317518067769,-1,0,-0.45
6.72,244.999996004475,8.50888341119675e-07,255.074750850764,0.0746333669354726,-1,0,-0.45
6.73,244.999996109346,8.28532932927965e-07,255.074748331065,0.0746349446117449,-1,0,-0.45
6.74,244.999996211464,8.06769122618886e-07,255.074745899643,0.0746364856393313,-1,0,-0.45
6.75,244.999996310901,7.85581022455613e-07,255.074743553799,0.0746379908100039,-1,0,-0.45
6.76,244.999996407728,7.64953398402306e-07,255.07474129091,0.0746394608976573,-1,0,-0.45
6.77,244.999996502014,7.44871726965071e-07,255.074739108426,0.0746408966614638,-1,0,-0.45
6.78,244.999996593825,7.25320944639041e-07,255.07473700387,0.0746422988452196,-1,0,-0.45
6.79,244.999996683226,7.06285476326315e-07,255.074734974833,0.0746436681806415,-1,0,-0.45
6.8,244.999996770281,6.8775449335598e-07,255.074733018975,0.0746450053803187,-1,0,-0.45
6.81,244.999996855052,6.69711596401355e-07,255.074731134023,0.0746463111475464,-1,0,-0.45
6.82,244.999996937597,6.52145189406007e-07,255.074729317765,0.0746475861694194,-1,0,-0.45
6.83,244.999997017976,6.35042084695747e-07,255.074727568055,0.0746488311202711,-1,0,-0.45
6.84,244.999997096246,6.18388810380641e-07,255.074725882808,0.0746500466586895,-1,0,-0.45
