,Angles,PWM,Angles_1
2936,38.4,43,38.4
2937,38.4,43,38.4
2938,38.4,43,38.4
2939,38.4,43,38.4
2940,38.4,43,38.4
2941,38.4,43,38.4
2942,38.4,43,38.4
2943,38.4,43,38.4
2944,38.4,43,38.4
2945,38.4,43,38.4
2946,38.4,-17,38.4
2947,37.2,-17,38.4
2948,36.0,-17,37.2
2949,34.2,-17,36.0
2950,32.4,-17,34.2
2951,30.0,-17,32.4
2952,28.2,-17,30.0
2953,25.8,-17,28.2
2954,24.0,-17,25.8
2955,21.6,-17,24.0
2956,19.8,-17,21.6
2957,17.4,-17,19.8
2958,15.0,-17,17.4
2959,12.6,-17,15.0
2960,10.8,-17,12.6
2961,8.4,-17,10.8
2962,6.0,-17,8.4
2963,3.6,-17,6.0
2964,1.8,-17,3.6
2965,-0.6,-17,1.8
2966,-3.0,-17,-0.6
2967,-5.4,-17,-3.0
2968,-7.2,-17,-5.4
2969,-9.6,-17,-7.2
2970,-11.4,-17,-9.6
2971,-13.2,-17,-11.4
2972,-13.8,-17,-13.2
2973,-14.4,-17,-13.8
2974,-14.4,-17,-14.4
2975,-14.4,-17,-14.4
2976,-14.4,-17,-14.4
2977,-14.4,-17,-14.4
2978,-14.4,-17,-14.4
2979,-14.4,-17,-14.4
2980,-14.4,-17,-14.4
2981,-14.4,-17,-14.4
2982,-14.4,-17,-14.4
2983,-14.4,-17,-14.4
2984,-14.4,-17,-14.4
2985,-14.4,-17,-14.4
2986,-14.4,-17,-14.4
2987,-14.4,-17,-14.4
2988,-14.4,-17,-14.4
2989,-14.4,-17,-14.4
2990,-14.4,-17,-14.4
2991,-14.4,-17,-14.4
2992,-14.4,-17,-14.4
2993,-14.4,-17,-14.4
2994,-14.4,-17,-14.4
2995,-14.4,-17,-14.4
2996,-14.4,-17,-14.4
2997,-14.4,-17,-14.4
2998,-14.4,-17,-14.4
2999,-14.4,-17,-14.4
3000,-14.4,-17,-14.4
3001,-14.4,-17,-14.4
3002,-14.4,-17,-14.4
3003,-14.4,-17,-14.4
3004,-14.4,-17,-14.4
3005,-14.4,-17,-14.4
3006,-14.4,-17,-14.4
3007,-13.8,39,-14.4
3008,-12.6,39,-13.8
3009,-10.8,39,-12.6
3010,-8.4,39,-10.8
3011,-6.6,39,-8.4
3012,-4.8,39,-6.6
3013,-2.4,39,-4.8
3014,0.0,39,-2.4
3015,2.4,39,0.0
3016,4.2,39,2.4
3017,6.6,39,4.2
3018,9.0,39,6.6
3019,11.4,39,9.0
3020,13.2,39,11.4
3021,15.6,39,13.2
3022,18.0,39,15.6
3023,20.4,39,18.0
3024,22.8,39,20.4
3025,25.2,39,22.8
3026,27.0,39,25.2
3027,29.4,39,27.0
3028,31.2,39,29.4
3029,33.0,39,31.2
3030,34.2,39,33.0
3031,34.8,39,34.2
3032,35.4,39,34.8
3033,35.4,39,35.4
3034,35.4,39,35.4
3035,35.4,39,35.4
3036,35.4,39,35.4
3037,35.4,39,35.4
3038,35.4,39,35.4
3039,35.4,39,35.4
3040,35.4,39,35.4
3041,35.4,39,35.4
3042,35.4,39,35.4
3043,34.8,-15,35.4
3044,33.6,-15,34.8
3045,31.8,-15,33.6
3046,30.0,-15,31.8
3047,27.6,-15,30.0
3048,25.8,-15,27.6
3049,23.4,-15,25.8
3050,21.6,-15,23.4
3051,19.2,-15,21.6
3052,17.4,-15,19.2
3053,15.0,-15,17.4
3054,13.2,-15,15.0
3055,10.8,-15,13.2
3056,8.4,-15,10.8
3057,6.0,-15,8.4
3058,4.2,-15,6.0
3059,1.8,-15,4.2
3060,-0.6,-15,1.8
3061,-3.0,-15,-0.6
3062,-5.4,-15,-3.0
3063,-7.8,-15,-5.4
3064,-9.0,-15,-7.8
3065,-10.2,-15,-9.0
3066,-10.2,-15,-10.2
3067,-10.2,-15,-10.2
3068,-10.2,-15,-10.2
3069,-10.2,-15,-10.2
3070,-10.2,-15,-10.2
3071,-9.0,0,-10.2
3072,-7.2,0,-9.0
3073,-4.8,0,-7.2
3074,-3.6,0,-4.8
3075,-2.4,0,-3.6
3076,-1.2,0,-2.4
3077,-0.6,0,-1.2
3078,0.0,0,-0.6
3079,0.0,0,0.0
3080,0.0,0,0.0
3081,0.0,0,0.0
3082,0.0,0,0.0
3083,0.0,0,0.0
3084,0.0,0,0.0
3085,0.0,0,0.0
3086,0.0,0,0.0
3087,0.0,0,0.0
3088,0.0,0,0.0
3089,0.0,0,0.0
3090,0.0,0,0.0
3091,0.0,0,0.0
3092,0.0,0,0.0
3093,0.0,0,0.0
3094,0.0,0,0.0
3095,0.0,0,0.0
3096,0.0,0,0.0
3097,0.0,0,0.0
3098,0.0,0,0.0
3099,0.0,0,0.0
3100,0.0,0,0.0
3101,0.0,0,0.0
3102,0.0,0,0.0
3103,0.0,0,0.0
3104,0.0,0,0.0
3105,0.0,0,0.0
3106,0.0,0,0.0
3107,0.0,0,0.0
3108,0.0,0,0.0
3109,0.0,0,0.0
3110,0.0,0,0.0
3111,0.0,0,0.0
3112,0.0,0,0.0
3113,-0.6,-3,0.0
3114,-1.2,-3,-0.6
3115,-2.4,-3,-1.2
3116,-3.0,-3,-2.4
3117,-3.0,-3,-3.0
3118,-3.0,-3,-3.0
3119,-3.0,-3,-3.0
3120,-3.0,-3,-3.0
3121,-3.0,-3,-3.0
3122,-3.0,-3,-3.0
3123,-3.0,-3,-3.0
3124,-3.0,-3,-3.0
3125,-3.0,-3,-3.0
3126,-3.0,-3,-3.0
3127,-3.0,-3,-3.0
3128,-3.0,-3,-3.0
3129,-3.0,-3,-3.0
3130,-3.0,-3,-3.0
3131,-3.0,-3,-3.0
3132,-3.0,-3,-3.0
3133,-3.0,-3,-3.0
3134,-3.0,-3,-3.0
3135,-3.0,-3,-3.0
3136,-3.0,-3,-3.0
3137,-3.0,-3,-3.0
3138,-3.0,-3,-3.0
3139,-3.0,-3,-3.0
3140,-3.0,-3,-3.0
3141,-3.0,-3,-3.0
3142,-3.0,-3,-3.0
3143,-3.0,-3,-3.0
3144,-3.0,-3,-3.0
3145,-3.0,-3,-3.0
3146,-3.0,-3,-3.0
3147,-3.0,-3,-3.0
3148,-3.0,-3,-3.0
3149,-3.0,-3,-3.0
3150,-3.0,-3,-3.0
3151,-3.0,-3,-3.0
3152,-3.0,-3,-3.0
3153,-3.0,-3,-3.0
3154,-3.0,-3,-3.0
3155,-3.0,-3,-3.0
3156,-3.0,-3,-3.0
3157,-3.0,-3,-3.0
3158,-3.0,-3,-3.0
3159,-3.0,-3,-3.0
3160,-3.0,-3,-3.0
3161,-3.0,-3,-3.0
3162,-3.0,-3,-3.0
3163,-3.0,-3,-3.0
3164,-3.0,-3,-3.0
3165,-3.0,-3,-3.0
3166,-3.0,-3,-3.0
3167,-3.0,-3,-3.0
3168,-3.0,-3,-3.0
3169,-3.0,-3,-3.0
3170,-3.0,-3,-3.0
3171,-3.0,-3,-3.0
3172,-3.0,-3,-3.0
3173,-3.0,-3,-3.0
3174,-3.0,-3,-3.0
3175,-3.0,-3,-3.0
3176,-3.0,-3,-3.0
3177,-3.0,-3,-3.0
3178,-3.6,-18,-3.0
3179,-4.2,-18,-3.6
3180,-5.4,-18,-4.2
3181,-6.0,-18,-5.4
3182,-7.8,-18,-6.0
3183,-9.0,-18,-7.8
3184,-10.2,-18,-9.0
3185,-11.4,-18,-10.2
3186,-13.2,-18,-11.4
3187,-14.4,-18,-13.2
3188,-15.0,-18,-14.4
3189,-15.6,-18,-15.0
3190,-16.2,-18,-15.6
3191,-16.2,-18,-16.2
3192,-16.2,-18,-16.2
3193,-16.2,-18,-16.2
3194,-16.2,-18,-16.2
3195,-16.2,-18,-16.2
3196,-16.2,-18,-16.2
3197,-16.2,-18,-16.2
3198,-16.2,-18,-16.2
3199,-16.2,-18,-16.2
3200,-16.2,-18,-16.2
3201,-16.2,-18,-16.2
3202,-16.2,-18,-16.2
3203,-16.2,-18,-16.2
3204,-16.2,-18,-16.2
3205,-16.2,-18,-16.2
3206,-16.2,-18,-16.2
3207,-16.2,-18,-16.2
3208,-16.2,-18,-16.2
3209,-16.2,-18,-16.2
3210,-16.2,-18,-16.2
3211,-16.2,-18,-16.2
3212,-16.2,-18,-16.2
3213,-16.2,-18,-16.2
3214,-16.2,-18,-16.2
3215,-16.2,-18,-16.2
3216,-16.2,-18,-16.2
3217,-16.2,-18,-16.2
3218,-16.2,-18,-16.2
3219,-16.2,-18,-16.2
3220,-16.2,-18,-16.2
3221,-16.2,-18,-16.2
3222,-16.2,-18,-16.2
3223,-16.2,-18,-16.2
3224,-16.2,-18,-16.2
3225,-16.2,-18,-16.2
3226,-16.2,-18,-16.2
3227,-16.2,-18,-16.2
3228,-16.2,-18,-16.2
3229,-16.2,-18,-16.2
3230,-16.2,-18,-16.2
3231,-16.2,-18,-16.2
3232,-16.2,-18,-16.2
3233,-16.2,-18,-16.2
3234,-16.2,-18,-16.2
3235,-16.2,-18,-16.2
3236,-16.2,-18,-16.2
3237,-16.2,-18,-16.2
3238,-16.2,-18,-16.2
3239,-16.2,-18,-16.2
3240,-16.2,-18,-16.2
3241,-16.2,-18,-16.2
3242,-16.2,-18,-16.2
3243,-16.2,-18,-16.2
3244,-16.2,-18,-16.2
3245,-16.2,-18,-16.2
3246,-16.2,-18,-16.2
3247,-16.2,-18,-16.2
3248,-16.2,-18,-16.2
3249,-16.2,-18,-16.2
3250,-16.2,-18,-16.2
3251,-16.2,-18,-16.2
3252,-16.2,-18,-16.2
3253,-16.2,-18,-16.2
3254,-16.2,-18,-16.2
3255,-16.2,-18,-16.2
3256,-16.2,-18,-16.2
3257,-16.2,-18,-16.2
3258,-16.2,-18,-16.2
3259,-16.2,-18,-16.2
3260,-16.2,-18,-16.2
3261,-16.2,-18,-16.2
3262,-16.2,-18,-16.2
3263,-16.2,-18,-16.2
3264,-16.2,-18,-16.2
3265,-16.2,-18,-16.2
3266,-16.2,-18,-16.2
3267,-16.2,-18,-16.2
3268,-16.2,-18,-16.2
3269,-16.2,-18,-16.2
3270,-16.2,-18,-16.2
3271,-16.2,-18,-16.2
3272,-17.4,-38,-16.2
3273,-18.0,-38,-17.4
3274,-18.6,-38,-18.0
3275,-19.8,-38,-18.6
3276,-21.6,-38,-19.8
3277,-22.8,-38,-21.6
3278,-25.2,-38,-22.8
3279,-26.4,-38,-25.2
3280,-28.8,-38,-26.4
3281,-30.6,-38,-28.8
3282,-32.4,-38,-30.6
3283,-33.6,-38,-32.4
3284,-34.8,-38,-33.6
3285,-35.4,-38,-34.8
3286,-35.4,-38,-35.4
3287,-35.4,-38,-35.4
3288,-35.4,-38,-35.4
3289,-35.4,-38,-35.4
3290,-35.4,-38,-35.4
3291,-35.4,-38,-35.4
3292,-35.4,-38,-35.4
3293,-35.4,-38,-35.4
3294,-35.4,-38,-35.4
3295,-35.4,-38,-35.4
3296,-36.0,-38,-35.4
3297,-36.0,-38,-36.0
3298,-36.0,-38,-36.0
3299,-36.0,-38,-36.0
3300,-36.0,-38,-36.0
3301,-36.0,-38,-36.0
3302,-36.0,-38,-36.0
3303,-36.0,-38,-36.0
3304,-36.0,-38,-36.0
3305,-36.0,-38,-36.0
3306,-36.0,-38,-36.0
3307,-36.0,-38,-36.0
3308,-36.0,-38,-36.0
3309,-36.0,-38,-36.0
3310,-36.0,-38,-36.0
3311,-36.0,-38,-36.0
3312,-36.0,-38,-36.0
3313,-36.0,-38,-36.0
3314,-36.0,-38,-36.0
3315,-36.0,-38,-36.0
3316,-36.0,-38,-36.0
3317,-36.0,-38,-36.0
3318,-36.0,-38,-36.0
3319,-36.0,-38,-36.0
3320,-36.0,-38,-36.0
3321,-36.0,-38,-36.0
3322,-36.0,-38,-36.0
3323,-36.0,-38,-36.0
3324,-36.0,-38,-36.0
3325,-36.0,-38,-36.0
3326,-36.0,-38,-36.0
3327,-36.0,-38,-36.0
3328,-36.0,-38,-36.0
3329,-36.0,-38,-36.0
3330,-36.0,-38,-36.0
3331,-36.0,-38,-36.0
3332,-36.0,-38,-36.0
3333,-36.0,-38,-36.0
3334,-36.0,-38,-36.0
3335,-36.0,-38,-36.0
3336,-36.0,-38,-36.0
3337,-36.0,-38,-36.0
3338,-36.0,-38,-36.0
3339,-36.0,-38,-36.0
3340,-36.0,-38,-36.0
3341,-36.0,-38,-36.0
3342,-36.0,-38,-36.0
3343,-36.0,-38,-36.0
3344,-36.0,-38,-36.0
3345,-36.0,-38,-36.0
3346,-36.0,-38,-36.0
3347,-36.0,-38,-36.0
3348,-36.0,-38,-36.0
3349,-36.0,-38,-36.0
3350,-36.0,-38,-36.0
3351,-36.0,-38,-36.0
3352,-36.0,-38,-36.0
3353,-36.0,-38,-36.0
3354,-36.0,-38,-36.0
3355,-36.0,-38,-36.0
3356,-36.0,-38,-36.0
3357,-36.0,-38,-36.0
3358,-36.0,-38,-36.0
3359,-36.0,-38,-36.0
3360,-36.0,-38,-36.0
3361,-36.0,-38,-36.0
3362,-36.0,-38,-36.0
3363,-35.4,25,-36.0
3364,-34.2,25,-35.4
3365,-32.4,25,-34.2
3366,-30.6,25,-32.4
3367,-28.8,25,-30.6
3368,-26.4,25,-28.8
3369,-24.6,25,-26.4
3370,-22.2,25,-24.6
3371,-19.8,25,-22.2
3372,-17.4,25,-19.8
3373,-15.6,25,-17.4
3374,-13.2,25,-15.6
3375,-10.8,25,-13.2
3376,-7.8,25,-10.8
3377,-6.0,25,-7.8
3378,-3.6,25,-6.0
3379,-1.2,25,-3.6
3380,1.2,25,-1.2
3381,3.6,25,1.2
3382,6.0,25,3.6
3383,8.4,25,6.0
3384,10.8,25,8.4
3385,12.6,25,10.8
3386,15.0,25,12.6
3387,16.8,25,15.0
3388,18.6,25,16.8
3389,20.4,25,18.6
3390,21.0,25,20.4
3391,21.6,25,21.0
3392,21.6,25,21.6
3393,21.6,25,21.6
3394,21.6,25,21.6
3395,21.6,25,21.6
3396,21.6,25,21.6
3397,21.6,25,21.6
3398,21.6,25,21.6
3399,21.6,25,21.6
3400,21.6,25,21.6
3401,21.6,25,21.6
3402,21.6,25,21.6
3403,21.6,25,21.6
3404,21.6,25,21.6
3405,21.6,25,21.6
3406,21.6,25,21.6
3407,21.6,25,21.6
3408,21.6,25,21.6
3409,21.6,25,21.6
3410,21.6,25,21.6
3411,21.6,25,21.6
3412,21.6,25,21.6
3413,21.6,25,21.6
3414,21.6,25,21.6
3415,21.6,25,21.6
3416,21.6,25,21.6
3417,21.6,25,21.6
3418,21.6,25,21.6
3419,21.6,25,21.6
3420,21.6,25,21.6
3421,21.6,25,21.6
3422,21.6,25,21.6
3423,21.6,25,21.6
3424,21.6,25,21.6
3425,21.6,25,21.6
3426,21.6,25,21.6
3427,21.6,25,21.6
3428,21.6,25,21.6
3429,21.6,25,21.6
3430,21.6,25,21.6
3431,21.6,25,21.6
3432,21.6,25,21.6
3433,21.6,25,21.6
3434,21.6,25,21.6
3435,21.6,25,21.6
3436,21.6,25,21.6
3437,21.6,25,21.6
3438,21.6,25,21.6
3439,21.6,25,21.6
3440,21.6,25,21.6
3441,21.6,25,21.6
3442,21.6,25,21.6
3443,21.6,25,21.6
3444,21.6,25,21.6
3445,21.6,25,21.6
3446,21.6,25,21.6
3447,21.6,25,21.6
3448,21.6,25,21.6
3449,21.6,25,21.6
3450,21.6,25,21.6
3451,21.6,25,21.6
3452,21.6,25,21.6
3453,21.6,25,21.6
3454,21.6,25,21.6
3455,21.6,25,21.6
3456,21.6,25,21.6
3457,21.6,-12,21.6
3458,19.8,-12,21.6
3459,18.0,-12,19.8
3460,16.2,-12,18.0
3461,14.4,-12,16.2
3462,12.0,-12,14.4
3463,10.2,-12,12.0
3464,7.8,-12,10.2
3465,6.0,-12,7.8
3466,3.0,-12,6.0
3467,1.2,-12,3.0
3468,-1.2,-12,1.2
3469,-3.6,-12,-1.2
3470,-6.0,-12,-3.6
3471,-7.2,-12,-6.0
3472,-9.0,-12,-7.2
3473,-9.6,-12,-9.0
3474,-10.2,-12,-9.6
3475,-10.8,-12,-10.2
3476,-10.8,-12,-10.8
3477,-10.8,-12,-10.8
3478,-10.8,-12,-10.8
3479,-10.8,-12,-10.8
3480,-10.8,-12,-10.8
3481,-10.8,-12,-10.8
3482,-11.4,-36,-10.8
3483,-12.0,-36,-11.4
3484,-13.2,-36,-12.0
3485,-14.4,-36,-13.2
3486,-16.2,-36,-14.4
3487,-17.4,-36,-16.2
3488,-19.8,-36,-17.4
3489,-21.6,-36,-19.8
3490,-24.0,-36,-21.6
3491,-25.8,-36,-24.0
3492,-27.6,-36,-25.8
3493,-29.4,-36,-27.6
3494,-31.2,-36,-29.4
3495,-32.4,-36,-31.2
3496,-33.6,-36,-32.4
3497,-33.6,-36,-33.6
3498,-33.6,-36,-33.6
3499,-33.6,-36,-33.6
3500,-33.6,-36,-33.6
3501,-34.2,-36,-33.6
3502,-34.2,-36,-34.2
3503,-34.2,-36,-34.2
3504,-34.2,-36,-34.2
3505,-34.2,-36,-34.2
3506,-34.2,-36,-34.2
3507,-34.2,-36,-34.2
3508,-34.2,-36,-34.2
3509,-34.2,-36,-34.2
3510,-34.2,-36,-34.2
3511,-34.2,-36,-34.2
3512,-34.2,-36,-34.2
3513,-34.2,-36,-34.2
3514,-34.2,-36,-34.2
3515,-34.2,-36,-34.2
3516,-34.2,-36,-34.2
3517,-34.2,-36,-34.2
3518,-34.2,-36,-34.2
3519,-34.2,-36,-34.2
3520,-34.2,-36,-34.2
3521,-34.2,-36,-34.2
3522,-34.2,-36,-34.2
3523,-34.2,-36,-34.2
3524,-34.2,-36,-34.2
3525,-34.2,-36,-34.2
3526,-34.2,-36,-34.2
3527,-34.2,-36,-34.2
3528,-34.2,-36,-34.2
3529,-34.2,-36,-34.2
3530,-34.2,-36,-34.2
3531,-34.2,-36,-34.2
3532,-34.2,-36,-34.2
3533,-34.2,-36,-34.2
3534,-34.2,-36,-34.2
3535,-34.2,-36,-34.2
3536,-34.2,-36,-34.2
3537,-34.2,-36,-34.2
3538,-34.2,-36,-34.2
3539,-34.2,-36,-34.2
3540,-34.2,-36,-34.2
3541,-34.2,0,-34.2
3542,-32.4,0,-34.2
3543,-31.2,0,-32.4
3544,-29.4,0,-31.2
3545,-27.6,0,-29.4
3546,-25.2,0,-27.6
3547,-22.8,0,-25.2
3548,-20.4,0,-22.8
3549,-18.6,0,-20.4
3550,-16.2,0,-18.6
3551,-14.4,0,-16.2
3552,-11.4,0,-14.4
3553,-9.0,0,-11.4
3554,-6.6,0,-9.0
3555,-4.8,0,-6.6
3556,-3.0,0,-4.8
3557,-1.8,0,-3.0
3558,-1.2,0,-1.8
3559,-1.2,0,-1.2
3560,-1.2,0,-1.2
3561,-0.6,0,-1.2
3562,0.0,0,-0.6
3563,0.0,0,0.0
3564,0.0,0,0.0
3565,0.0,0,0.0
3566,0.0,0,0.0
3567,0.0,0,0.0
3568,0.0,0,0.0
3569,0.0,0,0.0
3570,0.0,0,0.0
3571,0.0,0,0.0
3572,0.0,0,0.0
3573,0.0,0,0.0
3574,0.0,0,0.0
3575,0.0,0,0.0
3576,0.0,0,0.0
3577,0.0,0,0.0
3578,0.0,0,0.0
3579,0.0,0,0.0
3580,0.0,0,0.0
3581,0.0,0,0.0
3582,0.0,0,0.0
3583,0.0,0,0.0
3584,0.0,0,0.0
3585,0.0,0,0.0
3586,0.0,0,0.0
3587,0.0,0,0.0
3588,0.0,0,0.0
3589,0.0,0,0.0
3590,0.0,0,0.0
3591,0.0,0,0.0
3592,0.0,0,0.0
3593,0.0,0,0.0
3594,-0.6,-26,0.0
3595,-1.2,-26,-0.6
3596,-1.8,-26,-1.2
3597,-3.0,-26,-1.8
3598,-4.2,-26,-3.0
3599,-6.0,-26,-4.2
3600,-7.2,-26,-6.0
3601,-9.6,-26,-7.2
3602,-10.8,-26,-9.6
3603,-13.2,-26,-10.8
3604,-15.0,-26,-13.2
3605,-17.4,-26,-15.0
3606,-19.2,-26,-17.4
3607,-21.0,-26,-19.2
3608,-22.2,-26,-21.0
3609,-22.8,-26,-22.2
3610,-23.4,-26,-22.8
3611,-23.4,-26,-23.4
3612,-24.0,-26,-23.4
3613,-24.0,-26,-24.0
3614,-24.0,-26,-24.0
3615,-24.0,-26,-24.0
3616,-24.0,-26,-24.0
3617,-24.0,-26,-24.0
3618,-24.0,-26,-24.0
3619,-24.0,-26,-24.0
3620,-24.0,-26,-24.0
3621,-24.0,-26,-24.0
3622,-24.0,-26,-24.0
3623,-24.0,-26,-24.0
3624,-24.6,-36,-24.0
3625,-25.2,-36,-24.6
3626,-26.4,-36,-25.2
3627,-27.0,-36,-26.4
3628,-28.2,-36,-27.0
3629,-29.4,-36,-28.2
3630,-30.6,-36,-29.4
3631,-31.8,-36,-30.6
3632,-32.4,-36,-31.8
3633,-33.6,-36,-32.4
3634,-33.6,-36,-33.6
3635,-33.6,-36,-33.6
3636,-33.6,-36,-33.6
3637,-33.6,-36,-33.6
3638,-34.2,-36,-33.6
3639,-34.2,-36,-34.2
3640,-34.2,-36,-34.2
3641,-34.2,-36,-34.2
3642,-34.2,-36,-34.2
3643,-34.2,-36,-34.2
3644,-34.2,-36,-34.2
3645,-34.2,-36,-34.2
3646,-34.2,-36,-34.2
3647,-34.2,-36,-34.2
3648,-34.2,-36,-34.2
3649,-34.2,-36,-34.2
3650,-34.2,-36,-34.2
3651,-34.2,-36,-34.2
3652,-34.2,-36,-34.2
3653,-34.2,-36,-34.2
3654,-34.2,-36,-34.2
3655,-34.2,-36,-34.2
3656,-34.2,-36,-34.2
3657,-34.2,-36,-34.2
3658,-34.2,-8,-34.2
3659,-32.4,-8,-34.2
3660,-30.6,-8,-32.4
3661,-28.8,-8,-30.6
3662,-27.0,-8,-28.8
3663,-24.6,-8,-27.0
3664,-22.8,-8,-24.6
3665,-20.4,-8,-22.8
3666,-18.6,-8,-20.4
3667,-16.2,-8,-18.6
3668,-13.8,-8,-16.2
3669,-11.4,-8,-13.8
3670,-9.0,-8,-11.4
3671,-6.6,28,-9.0
3672,-4.2,28,-6.6
3673,-1.8,28,-4.2
3674,0.0,28,-1.8
3675,3.0,28,0.0
3676,4.8,28,3.0
3677,7.8,28,4.8
3678,9.6,28,7.8
3679,12.0,28,9.6
3680,13.8,28,12.0
3681,16.8,28,13.8
3682,18.6,28,16.8
3683,20.4,28,18.6
3684,22.2,28,20.4
3685,23.4,28,22.2
3686,24.0,28,23.4
3687,24.0,28,24.0
3688,24.0,28,24.0
3689,24.0,28,24.0
3690,24.0,28,24.0
3691,24.0,28,24.0
3692,24.0,28,24.0
3693,24.0,28,24.0
3694,24.0,28,24.0
3695,24.0,28,24.0
3696,24.0,28,24.0
3697,24.0,28,24.0
3698,24.0,28,24.0
3699,24.0,28,24.0
3700,24.0,28,24.0
3701,24.0,28,24.0
3702,24.0,28,24.0
3703,24.0,28,24.0
3704,24.0,28,24.0
3705,24.0,28,24.0
3706,24.0,28,24.0
3707,24.0,28,24.0
3708,24.0,28,24.0
3709,24.0,28,24.0
3710,24.0,28,24.0
3711,24.0,28,24.0
3712,24.0,28,24.0
3713,24.0,28,24.0
3714,24.0,28,24.0
3715,24.0,28,24.0
3716,24.0,28,24.0
3717,24.0,28,24.0
3718,22.8,20,24.0
3719,21.6,20,22.8
3720,19.8,20,21.6
3721,18.6,20,19.8
3722,17.4,20,18.6
3723,17.4,20,17.4
3724,17.4,20,17.4
3725,16.8,20,17.4
3726,16.8,20,16.8
3727,16.8,20,16.8
3728,16.8,20,16.8
3729,16.8,20,16.8
3730,16.8,20,16.8
3731,16.8,20,16.8
3732,16.8,20,16.8
3733,16.8,20,16.8
3734,16.8,20,16.8
3735,16.8,20,16.8
3736,16.8,20,16.8
3737,16.8,20,16.8
3738,16.8,20,16.8
3739,16.8,20,16.8
3740,16.8,20,16.8
3741,16.8,20,16.8
3742,16.8,20,16.8
3743,16.8,20,16.8
3744,16.8,20,16.8
3745,16.8,20,16.8
3746,16.8,20,16.8
3747,16.8,20,16.8
3748,16.8,20,16.8
3749,16.8,20,16.8
3750,16.8,20,16.8
3751,16.8,20,16.8
3752,16.8,20,16.8
3753,16.8,20,16.8
3754,16.8,20,16.8
3755,16.8,20,16.8
3756,16.8,20,16.8
3757,16.8,20,16.8
3758,16.8,20,16.8
3759,16.8,20,16.8
3760,16.8,20,16.8
3761,16.8,20,16.8
3762,16.8,20,16.8
3763,16.8,20,16.8
3764,16.8,20,16.8
3765,16.8,20,16.8
3766,16.8,20,16.8
3767,16.8,20,16.8
3768,16.8,20,16.8
3769,16.8,20,16.8
3770,16.8,20,16.8
3771,16.8,20,16.8
3772,16.8,20,16.8
3773,16.8,20,16.8
3774,16.8,20,16.8
3775,16.8,20,16.8
3776,16.8,20,16.8
3777,16.8,20,16.8
3778,16.8,20,16.8
3779,16.8,20,16.8
3780,16.8,20,16.8
3781,16.8,20,16.8
3782,16.8,20,16.8
3783,16.8,20,16.8
3784,16.8,20,16.8
3785,16.8,20,16.8
3786,16.8,20,16.8
3787,16.8,20,16.8
3788,15.6,-7,16.8
3789,15.0,-7,15.6
3790,14.4,-7,15.0
3791,13.2,-7,14.4
3792,11.4,-7,13.2
3793,9.6,-7,11.4
3794,7.8,-7,9.6
3795,5.4,-7,7.8
3796,3.6,-7,5.4
3797,1.2,-7,3.6
3798,-0.6,-7,1.2
3799,-3.0,-7,-0.6
3800,-4.2,-7,-3.0
3801,-5.4,-7,-4.2
3802,-6.6,-7,-5.4
3803,-7.2,-7,-6.6
3804,-7.2,-7,-7.2
3805,-7.2,-7,-7.2
3806,-7.2,-7,-7.2
3807,-7.2,-7,-7.2
3808,-7.2,-7,-7.2
3809,-7.2,-7,-7.2
3810,-7.2,-7,-7.2
3811,-7.2,-7,-7.2
3812,-7.2,-7,-7.2
3813,-7.2,-7,-7.2
3814,-7.2,-7,-7.2
3815,-7.2,-7,-7.2
3816,-7.2,-7,-7.2
3817,-7.2,-7,-7.2
3818,-7.2,-7,-7.2
3819,-7.2,-7,-7.2
3820,-7.2,-7,-7.2
3821,-7.2,-7,-7.2
3822,-7.2,-7,-7.2
3823,-7.2,-7,-7.2
3824,-7.2,-7,-7.2
3825,-7.2,-7,-7.2
3826,-7.2,-7,-7.2
3827,-7.2,-7,-7.2
3828,-7.2,-7,-7.2
3829,-7.2,-7,-7.2
3830,-7.2,-7,-7.2
3831,-7.2,-7,-7.2
3832,-7.2,-7,-7.2
3833,-7.2,0,-7.2
3834,-6.6,0,-7.2
3835,-4.8,0,-6.6
3836,-3.6,0,-4.8
3837,-2.4,0,-3.6
3838,-1.8,0,-2.4
3839,-1.2,0,-1.8
3840,-1.2,0,-1.2
3841,-1.2,0,-1.2
3842,-1.2,0,-1.2
3843,0.0,0,-1.2
3844,0.0,0,0.0
3845,0.0,0,0.0
3846,0.0,0,0.0
3847,0.0,0,0.0
3848,0.0,0,0.0
3849,0.0,0,0.0
3850,0.0,0,0.0
3851,0.0,0,0.0
3852,0.0,0,0.0
3853,0.0,0,0.0
3854,0.0,0,0.0
3855,0.0,0,0.0
3856,0.0,0,0.0
3857,0.0,0,0.0
3858,0.0,0,0.0
3859,0.0,0,0.0
3860,0.0,0,0.0
3861,0.0,0,0.0
3862,0.0,0,0.0
3863,0.0,0,0.0
3864,0.0,0,0.0
3865,0.0,0,0.0
3866,0.0,0,0.0
3867,0.0,0,0.0
3868,0.0,0,0.0
3869,0.0,0,0.0
3870,0.0,0,0.0
3871,0.0,0,0.0
3872,0.0,0,0.0
3873,0.0,0,0.0
3874,0.0,0,0.0
3875,0.0,0,0.0
3876,0.0,0,0.0
3877,0.0,0,0.0
3878,0.6,22,0.0
3879,1.2,22,0.6
3880,2.4,22,1.2
3881,3.6,22,2.4
3882,4.8,22,3.6
3883,6.6,22,4.8
